Merchant Id,Transaction Type,Merchant Order Id,Merchant Reference Id,PhonePe Reference Id,PhonePe Transaction Reference Id,PhonePe Attempt Reference Id,Transaction UTR,Total Transaction Amount,Transaction Date,Transaction Status,UPI Amount,Wallet Amount,Credit card Amount,Debit card Amount,External Wallet Amount,EGV Amount,Store Id,Terminal Id,Store Name,Terminal Name,Error Code,Detailed Error Code,Error Description,Error Source,Error Stage
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769267882073,ORDER_1769267882073,OMO2601242048043915008447W,OMO2601242048043915008447W,ORDER_1769267882073,330440490693,300.0,2026-01-24 20:48:46,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769267622483,ORDER_1769267622483,OMO2601242043448732782306W,OMO2601242043448732782306W,ORDER_1769267622483,883606168740,300.0,2026-01-24 20:44:56,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769265133086,ORDER_1769265133086,OMO2601242002149025008301W,OMO2601242002149025008301W,ORDER_1769265133086,154080620718,300.0,2026-01-24 20:02:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769263523662,ORDER_1769263523662,OMO2601241935260865208421W,OMO2601241935260865208421W,ORDER_1769263523662,643289031504,300.0,2026-01-24 19:36:16,ERRORED,300.0,,,,,,,,,,INVALID_MPIN,ZM,Customer entered the wrong UPI PIN.,CUSTOMER,AUTHENTICATION
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769257697968,ORDER_1769257697968,OMO2601241758250722735398W,OMO2601241758250722735398W,ORDER_1769257697968,327776368972,300.0,2026-01-24 17:58:41,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769251687156,ORDER_1769251687156,OMO2601241618138463319444W,OMO2601241618138463319444W,ORDER_1769251687156,907492437268,300.0,2026-01-24 16:18:38,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769244505215,ORDER_1769244505215,OMO2601241418322352735753W,OMO2601241418322352735753W,ORDER_1769244505215,952624760765,300.0,2026-01-24 14:19:03,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769232574664,ORDER_1769232574664,OMO2601241059424670262676W,OMO2601241059424670262676W,ORDER_1769232574664,602403164906,300.0,2026-01-24 11:00:55,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769193240743,ORDER_1769193240743,OMO2601240004082260262360W,OMO2601240004082260262360W,ORDER_1769193240743,133623619162,300.0,2026-01-24 00:04:46,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769185038889,ORDER_1769185038889,OMO2601232147264873781955W,OMO2601232147264873781955W,ORDER_1769185038889,502371554284,300.0,2026-01-23 21:48:03,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769183656057,ORDER_1769183656057,OMO2601232124233459650618W,OMO2601232124233459650618W,ORDER_1769183656057,128859518833,300.0,2026-01-23 21:26:32,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769179303578,ORDER_1769179303578,OMO2601232011454012735603W,OMO2601232011454012735603W,ORDER_1769179303578,453105555110,300.0,2026-01-23 20:12:32,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769179120610,ORDER_1769179120610,OMO2601232008429452735361W,OMO2601232008429452735361W,ORDER_1769179120610,234484009812,300.0,2026-01-23 20:09:09,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769176726564,ORDER_1769176726564,OMO2601231928488133935683W,OMO2601231928488133935683W,ORDER_1769176726564,004827140861,300.0,2026-01-23 19:29:12,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769176313963,ORDER_1769176313963,OMO2601231922011913935758W,OMO2601231922011913935758W,ORDER_1769176313963,769763733576,300.0,2026-01-23 19:22:19,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769175121568,ORDER_1769175121568,OMO2601231902074809571142W,OMO2601231902074809571142W,ORDER_1769175121568,602370659236,300.0,2026-01-23 19:02:38,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769172243064,ORDER_1769172243064,OMO2601231814053509571764W,OMO2601231814053509571764W,ORDER_1769172243064,250807174285,300.0,2026-01-23 18:14:22,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769171803780,ORDER_1769171803780,OMO2601231806516785208839W,OMO2601231806516785208839W,ORDER_1769171803780,488601854350,300.0,2026-01-23 18:07:25,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769167899744,ORDER_1769167899744,OMO2601231701464615606717W,OMO2601231701464615606717W,ORDER_1769167899744,920661076199,300.0,2026-01-23 17:02:39,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769153891800,ORDER_1769153891800,OMO2601231308142224453061W,OMO2601231308142224453061W,ORDER_1769153891800,094791108557,300.0,2026-01-23 13:08:23,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769153322777,ORDER_1769153322777,OMO2601231258480859571978W,OMO2601231258480859571978W,ORDER_1769153322777,790164304806,300.0,2026-01-23 12:59:00,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769141016516,ORDER_1769141016516,OMO2601230933433870262060W,OMO2601230933433870262060W,ORDER_1769141016516,204308699459,300.0,2026-01-23 09:33:59,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769139072964,ORDER_1769139072964,OMO2601230901143346635413W,OMO2601230901143346635413W,ORDER_1769139072964,638948102453,300.0,2026-01-23 09:01:37,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769138646129,ORDER_1769138646129,OMO2601230854131643794516W,OMO2601230854131643794516W,ORDER_1769138646129,414430228956,300.0,2026-01-23 08:54:27,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769130468966,ORDER_1769130468966,OMO2601230637563804453445W,OMO2601230637563804453445W,ORDER_1769130468966,243860506483,300.0,2026-01-23 06:38:19,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769101543206,ORDER_1769101543206,OMO2601222235454156635931W,OMO2601222235454156635931W,ORDER_1769101543206,735346014504,300.0,2026-01-22 22:36:10,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769100652927,ORDER_1769100652927,OMO2601222220591592735496W,OMO2601222220591592735496W,ORDER_1769100652927,690711794150,300.0,2026-01-22 22:21:32,ERRORED,300.0,,,,,,,,,,INSUFFICIENT_BALANCE,Z9,Payment failed due to insufficient balance in customer's account.,CUSTOMER,AUTHORIZATION
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769099476608,ORDER_1769099476608,OMO2601222201189713935169W,OMO2601222201189713935169W,ORDER_1769099476608,599370848513,300.0,2026-01-22 22:01:55,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769098431001,ORDER_1769098431001,OMO2601222143531575008291W,OMO2601222143531575008291W,ORDER_1769098431001,517295749060,300.0,2026-01-22 21:44:36,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769098227370,ORDER_1769098227370,OMO2601222140292103129556W,OMO2601222140292103129556W,ORDER_1769098227370,637626185516,300.0,2026-01-22 21:41:29,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769097997749,ORDER_1769097997749,OMO2601222136395659571958W,OMO2601222136395659571958W,ORDER_1769097997749,574812613807,300.0,2026-01-22 21:37:21,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769085472106,ORDER_1769085472106,OMO2601221807574332735914W,OMO2601221807574332735914W,ORDER_1769085472106,526955999729,300.0,2026-01-22 18:08:13,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769083785520,ORDER_1769083785520,OMO2601221739478836576399W,OMO2601221739478836576399W,ORDER_1769083785520,371587780959,300.0,2026-01-22 17:40:03,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769083295648,ORDER_1769083295648,OMO2601221731419568249959W,OMO2601221731419568249959W,ORDER_1769083295648,697881337706,300.0,2026-01-22 17:32:12,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769080694763,ORDER_1769080694763,OMO2601221648216574020140W,OMO2601221648216574020140W,ORDER_1769080694763,971626219242,300.0,2026-01-22 16:48:44,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769074990137,ORDER_1769074990137,OMO2601221513166252106492W,OMO2601221513166252106492W,ORDER_1769074990137,602299067601,300.0,2026-01-22 15:16:09,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769072897539,ORDER_1769072897539,OMO2601221438243218962392W,OMO2601221438243218962392W,ORDER_1769072897539,564272498975,300.0,2026-01-22 14:38:40,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769069346661,ORDER_1769069346661,OMO2601221339135813288624W,OMO2601221339135813288624W,ORDER_1769069346661,133934116592,300.0,2026-01-22 13:39:34,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769065103204,ORDER_1769065103204,OMO2601221228254153562736W,OMO2601221228254153562736W,ORDER_1769065103204,338927333501,300.0,2026-01-22 12:29:36,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769062136946,ORDER_1769062136946,OMO2601221138591069540919W,OMO2601221138591069540919W,ORDER_1769062136946,094886001410,300.0,2026-01-22 11:40:16,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769062154673,ORDER_1769062154673,OMO2601221139164985623394W,OMO2601221139164985623394W,ORDER_1769062154673,822625847457,300.0,2026-01-22 11:39:30,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769061895439,ORDER_1769061895439,OMO2601221134573223288133W,OMO2601221134573223288133W,ORDER_1769061895439,311772859822,300.0,2026-01-22 11:35:12,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769061748209,ORDER_1769061748209,OMO2601221132300846086733W,OMO2601221132300846086733W,ORDER_1769061748209,992219372184,300.0,2026-01-22 11:32:45,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769061581364,ORDER_1769061581364,OMO2601221129474532286612W,OMO2601221129474532286612W,ORDER_1769061581364,873370636331,300.0,2026-01-22 11:30:14,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769006778298,ORDER_1769006778298,OMO2601212016249262286691W,OMO2601212016249262286691W,ORDER_1769006778298,340808850488,300.0,2026-01-21 20:16:39,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769005644839,ORDER_1769005644839,OMO2601211957307716086511W,OMO2601211957307716086511W,ORDER_1769005644839,146209550523,300.0,2026-01-21 19:59:29,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769004396531,ORDER_1769004396531,OMO2601211936433631297803W,OMO2601211936433631297803W,ORDER_1769004396531,753291999523,300.0,2026-01-21 19:37:09,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769000875800,ORDER_1769000875800,OMO2601211838024932419697W,OMO2601211838024932419697W,ORDER_1769000875800,594638870838,300.0,2026-01-21 18:38:49,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768989201392,ORDER_1768989201392,OMO2601211523282942419117W,OMO2601211523282942419117W,ORDER_1768989201392,602154300876,300.0,2026-01-21 15:23:47,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768981700790,ORDER_1768981700790,OMO2601211318271418103346W,OMO2601211318271418103346W,ORDER_1768981700790,755044152006,300.0,2026-01-21 13:18:47,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768969685813,ORDER_1768969685813,OMO2601210958132331902153W,OMO2601210958132331902153W,ORDER_1768969685813,512520308744,300.0,2026-01-21 09:58:37,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768965029288,ORDER_1768965029288,OMO2601210840355118809291W,OMO2601210840355118809291W,ORDER_1768965029288,352077524476,300.0,2026-01-21 08:40:56,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768963197752,ORDER_1768963197752,OMO2601210810046852262424W,OMO2601210810046852262424W,ORDER_1768963197752,600078716004,300.0,2026-01-21 08:13:15,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768923043614,ORDER_1768923043614,OMO2601202100507261902947W,OMO2601202100507261902947W,ORDER_1768923043614,752334144880,300.0,2026-01-20 21:01:51,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768911764172,ORDER_1768911764172,OMO2601201752509411128215W,OMO2601201752509411128215W,ORDER_1768911764172,417925821573,300.0,2026-01-20 17:53:26,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768898827965,ORDER_1768898827965,OMO2601201417101554515640W,OMO2601201417101554515640W,ORDER_1768898827965,871562726654,300.0,2026-01-20 14:17:24,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768896364241,ORDER_1768896364241,OMO2601201336106060366498W,OMO2601201336106060366498W,ORDER_1768896364241,602058045774,300.0,2026-01-20 13:36:31,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768889904010,ORDER_1768889904010,OMO2601201148293374235682W,OMO2601201148293374235682W,ORDER_1768889904010,502266216500,300.0,2026-01-20 11:48:59,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768888927429,ORDER_1768888927429,OMO2601201132093014556152W,OMO2601201132093014556152W,ORDER_1768888927429,117451884274,300.0,2026-01-20 11:32:25,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768888713185,ORDER_1768888713185,OMO2601201128368991506927W,OMO2601201128368991506927W,ORDER_1768888713185,106743148872,300.0,2026-01-20 11:28:59,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768888227336,ORDER_1768888227336,OMO2601201120332604246342W,OMO2601201120332604246342W,ORDER_1768888227336,663300635275,300.0,2026-01-20 11:20:51,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1768831410774,ORDER_1768831410774,OMO2601191933385332328999W,OMO2601191933385332328999W,ORDER_1768831410774,139836192808,300.0,2026-01-19 19:33:54,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767971096299,ORDER_1767971096299,OMO2601092035043173076259W,OMO2601092035043173076259W,ORDER_1767971096299,842594137309,300.0,2026-01-09 20:35:19,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767596938598,ORDER_1767596938598,OMO2601051239005425731557W,OMO2601051239005425731557W,ORDER_1767596938598,457517373234,300.0,2026-01-05 12:39:39,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767596738311,ORDER_1767596738311,OMO2601051235402127119591W,OMO2601051235402127119591W,ORDER_1767596738311,259201521793,300.0,2026-01-05 12:36:06,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767529382975,ORDER_1767529382975,OMO2601041753098473424140W,OMO2601041753098473424140W,ORDER_1767529382975,637062566112,300.0,2026-01-04 17:53:49,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767492702717,ORDER_1767492702717,OMO2601040741494622905092W,OMO2601040741494622905092W,ORDER_1767492702717,959349353523,300.0,2026-01-04 07:42:07,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767212333039,ORDER_1767212333039,OMO2601010149001799633751W,OMO2601010149001799633751W,ORDER_1767212333039,394709991935,300.0,2026-01-01 01:49:13,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767197846067,ORDER_1767197846067,OMO2512312147342477257520W,OMO2512312147342477257520W,ORDER_1767197846067,876195400150,300.0,2025-12-31 21:48:00,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767170031995,ORDER_1767170031995,OMO2512311403591808159319W,OMO2512311403591808159319W,ORDER_1767170031995,266121575861,300.0,2025-12-31 14:04:31,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767093960021,ORDER_1767093960021,OMO2512301656010385416402W,OMO2512301656010385416402W,ORDER_1767093960021,451363389355,300.0,2025-12-30 16:56:15,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1767093832472,ORDER_1767093832472,OMO2512301653533529563097W,OMO2512301653533529563097W,ORDER_1767093832472,462851734975,300.0,2025-12-30 16:54:22,COMPLETED,300.0,,,,,,,,,,,,,,
